video_name,method,total_frames,motion_frames,discarded_frames,reduction_percentage,processing_time_seconds,fps,continuity_score,avg_segment_length,num_segments,average_motion_area_ratio,maximum_motion_area_ratio,minimum_motion_area_ratio
24_0.mp4,GMM,131,101,30,22.900763358778626,4.8266886999990675,27.140760082585253,0.9702970297029703,33.666666666666664,3,0.09062302226316381,0.1513094815340909,0.022585227272727274
25_0.mp4,Baseline,106,106,0,0.0,1.352852800002438,78.3529442373989,0.9905660377358491,106.0,1,1.0,1.0,1.0
25_0.mp4,FrameDifference,106,105,1,0.9433962264150944,0.8483887000002142,124.94272967093178,0.9904761904761905,105.0,1,0.04881093956679896,0.08719835069444444,0.020256076388888888
25_0.mp4,MOG2,106,106,0,0.0,2.2561821000017517,46.98202330384489,0.9905660377358491,106.0,1,0.17597624516837004,1.0,0.07990451388888889
25_0.mp4,KNN,106,106,0,0.0,3.3187045000013313,31.940174245690592,0.9905660377358491,106.0,1,0.2161848548873166,1.0,0.12049045138888889
25_0.mp4,GMM,106,105,1,0.9433962264150944,13.70169850000093,7.73626714965249,0.9904761904761905,105.0,1,0.05059018477182539,0.09374565972222222,0.012954644097222223
26_0.mp4,Baseline,226,226,0,0.0,0.21808059999966645,1036.314096716286,0.995575221238938,226.0,1,1.0,1.0,1.0
26_0.mp4,FrameDifference,226,0,226,100.0,0.28581080000003567,790.7328904295142,0.0,0.0,0,0.0,0.0,0.0
26_0.mp4,MOG2,226,193,33,14.601769911504425,5.343639299997449,42.29327379939509,0.9689119170984456,32.166666666666664,6,0.14127949204293117,1.0,0.08830357142857143
26_0.mp4,KNN,226,178,48,21.238938053097346,5.887246400001459,38.38806542901687,0.9831460674157303,59.333333333333336,3,0.10269493629614766,1.0,0.05964285714285714
26_0.mp4,GMM,226,0,226,100.0,2.30993479999961,97.83825933097253,0.0,0.0,0,0.0,0.0,0.0
27_0.mp4,Baseline,201,201,0,0.0,0.26725340000120923,752.095202527229,0.9950248756218906,201.0,1,1.0,1.0,1.0
27_0.mp4,FrameDifference,201,6,195,97.01492537313433,0.35209020000183955,570.8764401819473,0.3333333333333333,1.5,4,0.05536554783950617,0.11928819444444444,0.02958912037037037
27_0.mp4,MOG2,201,201,0,0.0,1.301167900001019,154.4766052097063,0.9950248756218906,201.0,1,0.3473150451446472,1.0,0.14049768518518518
27_0.mp4,KNN,201,201,0,0.0,3.4006466000028013,59.10640641101443,0.9950248756218906,201.0,1,0.45474505366685075,1.0,0.3573900462962963
27_0.mp4,GMM,201,191,10,4.975124378109453,5.738264899999194,35.02800994775062,0.9895287958115183,95.5,2,0.05953391627884433,0.10991319444444445,0.03002314814814815
2_0.mp4,Baseline,91,91,0,0.0,0.15779029999976046,576.7147917212791,0.989010989010989,91.0,1,1.0,1.0,1.0
2_0.mp4,FrameDifference,91,23,68,74.72527472527473,0.2942406000001938,309.27071247115475,0.17391304347826086,1.2105263157894737,19,0.03603226130187747,0.06113725142045454,0.023646129261363637
2_0.mp4,MOG2,91,86,5,5.4945054945054945,0.5718975999989198,159.11939480104812,0.9302325581395349,14.333333333333334,6,0.10845913715644821,1.0,0.03967950994318182
